word,word count,root word,root language,second language,ranked languages
end,40,end,Old English,Germanic,Old English;Germanic;Old Frisian;Old Dutch;Old Norse;German
form,40,form,Old French,Latin,Old French;Latin
laughing,40,,,,
p,40,,,,
point,40,point,Old French,,Old French
set,40,set,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Dutch;German
soul,40,,,,
waiting,40,wait,Old French,German,Old French;German
blood,39,,,,
ca,39,,,,
free,39,free,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
gerty,39,,,,
hope,39,hope,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch
next,39,next,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
saint,39,,,,
simon,39,simon,Latin,Greek,Latin;Greek;English
six,39,six,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Latin;Slavonic;Polish;Russian;Old Irish;Welsh;French
walk,39,,,,
walking,39,,,,
wanted,39,,,,
ah,38,ah,Old English,Old French,Old English;Old French
cold,38,,,,
dog,38,dog,Old English,Germanic,Old English;Germanic;French;Greek;Latin;Sanskrit;Spanish;Slavonic;Polish
fair,38,fair,Old English,,Old English
fingers,38,finger,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
foot,38,foot,Old English,,Old English
forward,38,,,,
ill,38,ill,Old Norse,,Old Norse
leopold,38,leopold,French,German,French;German
passing,38,,,,
saying,38,saying,French,English,French;English
shall,38,shall,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
sitting,38,,,,
slowly,38,slowly,Old English,,Old English
turn,38,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
work,38,work,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;Old Norse;Middle Dutch;German
cowley,37,,,,
deasy,37,,,,
getting,37,get,Old Norse,Germanic,Old Norse;Germanic;Greek;Latin;Welsh;Slavonic;Old English;Dutch
grey,37,,,,
holy,37,holy,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Latin
human,37,human,Old French,Latin,Old French;Latin;Old English;Germanic;American English
idea,37,idea,Latin,Greek,Latin;Greek;French
king,37,king,Old English,Germanic,Old English;Germanic;Dutch;Old Norse;Old Saxon;German;Slavonic;Russian
road,37,road,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
show,37,show,American English,English,American English;English
warm,37,warm,Old English,,Old English
bronze,36,bronze,French,,French
crawford,36,,,,
laid,36,,,,
line,36,,,,
met,36,,,,
nature,36,nature,Old French,Latin,Old French;Latin
ought,36,ought,Old English,,Old English
pounds,36,pound,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Old Frisian;Old Norse;Latin
richie,36,,,,
ask,35,ask,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Slavonic
brother,35,brother,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Old Irish;Welsh;Slavonic;Spanish
damn,35,damn,Old French,Latin,Old French;Latin
daughter,35,daughter,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Greek;Latin
hard,35,hard,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;Old Norse;German;Greek;American English
lady,35,lady,Old English,,Old English
person,35,person,Old French,Latin,Old French;Latin;Greek
telling,35,,,,
trousers,35,trousers,Irish,,Irish
wall,35,wall,Old English,,Old English
answer,34,answer,Old English,,Old English
boots,34,boot,Spanish,,Spanish
bread,34,,,,
country,34,country,Old French,Latin,Old French;Latin;Old English;American English
cup,34,cup,Old English,Latin,Old English;Latin;Italian;Spanish;Old French;Sanskrit;Greek;Slavonic;Germanic;Old Frisian;German;Middle Dutch;Dutch
fire,34,fire,Old English,American English,Old English;American English
job,34,,,,
laughed,34,,,,
music,34,music,Old French,Latin,Old French;Latin;Spanish;Italian;German;Dutch;Greek
nose,34,nose,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Latin
office,34,office,Old French,Latin,Old French;Latin
order,34,,,,
quick,34,quick,Old English,,Old English
rather,34,rather,Old English,Germanic,Old English;Germanic;Old Norse;German
smell,34,smell,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
smiled,34,smile,German,Germanic,German;Germanic;Old English;Latin
—a,34,,,,
—it,34,,,,
—who,34,,,,
ago,33,ago,Old English,,Old English
bent,33,,,,
blind,33,,,,
brown,33,,,,
church,33,,,,
died,33,die,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Old Saxon;German;Old Irish;Slavonic;Russian;Old English;Dutch
doing,33,,,,
felt,33,,,,
flynn,33,flynn,Irish,,Irish
kennedy,33,kennedy,Old Irish,,Old Irish
kernan,33,,,,
myles,33,,,,
number,33,number,Old French,,Old French
others,33,other,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
part,33,part,Old French,Latin,Old French;Latin;Greek;Sanskrit;American English;Old English
quickly,33,quickly,Old English,,Old English
sad,33,sad,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Greek;Slavonic;Old Irish;Sanskrit
sleep,33,sleep,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin;Greek
true,33,,,,
whole,33,whole,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic
1,32,,,,
bright,32,bright,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Welsh
certain,32,certain,Old French,Latin,Old French;Latin;Italian;Spanish
city,32,city,Old French,Latin,Old French;Latin;Italian;Spanish;Old English;American English
company,32,company,Old French,Latin,Old French;Latin
dear,32,dear,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
flower,32,,,,
found,32,,,,
friend,32,friend,Old English,,Old English
halted,32,halt,Old English,,Old English
horse,32,horse,Old English,,Old English
rest,32,rest,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;American English
somewhere,32,,,,
touch,32,touch,Old French,,Old French
twice,32,twice,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon
wants,32,want,Old Norse,Germanic,Old Norse;Germanic
write,32,write,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;German;Latin;Greek;Sanskrit;Slavonic
—there,32,,,,
added,31,,,,
alone,31,alone,Old English,German,Old English;German;Dutch
arm,31,arm,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Old Frisian;Sanskrit;Greek;Latin
beside,31,beside,Old English,,Old English
drew,31,drew,Old English,,Old English
heavy,31,,,,
lane,31,lane,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;Old Norse;American English
mary,31,mary,Old English,Latin,Old English;Latin;Greek
room,31,room,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch;Latin;Old Irish;Slavonic;Russian
sat,31,,,,
silent,31,silent,Latin,,Latin
speak,31,speak,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Greek
suddenly,31,,,,
together,31,together,Old English,Germanic,Old English;Germanic;German
try,31,try,Old French,,Old French
—well,31,,,,
blazes,30,,,,
change,30,change,Old French,,Old French
child,30,child,Old English,Germanic,Old English;Germanic;French;Latin
ear,30,ear,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Greek;Latin;Slavonic;Old Irish;American English;French;Spanish
eglinton,30,,,,
fell,30,fell,Old English,Old French,Old English;Old French;Latin
forth,30,forth,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Dutch;German
m'coy,30,,,,
moved,30,move,English,,English
priest,30,priest,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Latin;Greek
raised,30,raise,American English,English,American English;English
sailor,30,sailor,Old English,,Old English
thanks,30,thanks,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Old Norse;Dutch;German
tommy,30,,,,
turning,30,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
zoe,30,zoe,Greek,,Greek
2,29,,,,
among,29,among,Old English,Old Saxon,Old English;Old Saxon;Old Frisian
anyhow,29,anyhow,English,American English,English;American English
edy,29,,,,
evening,29,evening,Old English,,Old English
im,29,,,,
nor,29,nor,English,,English
nosey,29,,,,
often,29,often,English,,English
paddy,29,,,,
possible,29,possible,Old French,Latin,Old French;Latin
rock,29,,,,
shillings,29,shilling,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Dutch;Slavonic;Polish;Spanish;French;Italian
someone,29,,,,
wrong,29,wrong,Old English,Old Norse,Old English;Old Norse;Germanic;Middle Dutch;Dutch;Latin;Italian;French;American English
wyse,29,,,,
—is,29,,,,
—no,29,,,,
above,28,above,Old English,Germanic,Old English;Germanic;Old Saxon;German
children,28,,,,
field,28,field,Old English,,Old English
gaze,28,,,,
hotel,28,hotel,Old French,Latin,Old French;Latin
live,28,live,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Greek;Dutch
married,28,,,,
milk,28,,,,
queen,28,queen,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Greek;Sanskrit;Slavonic
really,28,,,,
running,28,,,,
stopped,28,,,,
act,27,act,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old Norse;Irish
bar,27,bar,Old French,Latin,Old French;Latin
beauty,27,beauty,Old French,Latin,Old French;Latin;Old English
burke,27,burke,Old English,,Old English
care,27,care,Old English,Germanic,Old English;Germanic;German;Old Saxon
cut,27,cut,Germanic,Old Norse,Germanic;Old Norse;Old French;Old English
different,27,different,Old French,Latin,Old French;Latin
find,27,,,,
gently,27,,,,
glass,27,,,,
grave,27,grave,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Slavonic
hall,27,hall,Old English,Germanic,Old English;Germanic;Old Saxon;German;Dutch;Old Norse
hee,27,,,,
hold,27,hold,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
jack,27,jack,English,German,English;German
leave,27,leave,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Greek;Slavonic;Sanskrit
low,27,low,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
matter,27,matter,Old French,Latin,Old French;Latin;English;Greek
milly,27,mil,Latin,,Latin
nine,27,nine,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Old Irish;Welsh
north,27,north,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Greek;Old Irish;Arabic;Old French;Italian;Spanish
pass,27,,,,
run,27,run,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;Old Saxon;German;Germanic;American English
sand,27,,,,
themselves,27,themselves,Old English,,Old English
tom,27,,,,
wo,27,,,,
—do,27,,,,
caffrey,26,,,,
card,26,card,French,Latin,French;Latin;Greek;Italian;English;Irish
goulding,26,,,,
hell,26,hell,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;Old Norse;German;Greek
hour,26,hour,Old French,Latin,Old French;Latin;Greek;Old English;German
kelleher,26,,,,
lifted,26,,,,
loose,26,loose,Old Norse,Old English,Old Norse;Old English;Germanic;Middle Dutch;Dutch;German
lot,26,lot,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
mine,26,mine,Old French,Welsh,Old French;Welsh;Irish;English
mirror,26,mirror,English,Old French,English;Old French
please,26,please,Old French,Latin,Old French;Latin;Spanish;Italian;English;German;Polish
pray,26,pray,Old French,Latin,Old French;Latin;Italian;Sanskrit;Slavonic;German;Old English
private,26,private,Latin,,Latin
sent,26,,,,
spoke,26,spoke,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
square,26,square,Old French,Latin,Old French;Latin;Old English
t,26,,,,
art,25,art,Old French,Latin,Old French;Latin;Sanskrit;Greek;German;English
breen,25,,,,
carriage,25,carriage,Old French,,Old French
clean,25,,,,
corny,25,corny,American English,English,American English;English
eat,25,eat,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse
editor,25,editor,Latin,,Latin
female,25,female,Old French,Latin,Old French;Latin
figure,25,figure,Old French,Latin,Old French;Latin;Greek
given,25,given,Germanic,Old English,Germanic;Old English
letters,25,,,,
opposite,25,opposite,Old French,Latin,Old French;Latin
play,25,play,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
question,25,question,Old French,Latin,Old French;Latin
quiet,25,quiet,Latin,,Latin
shadow,25,,,,
silver,25,silver,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Slavonic;Russian;Polish;Greek;Latin
small,25,,,,
smile,25,smile,German,Germanic,German;Germanic;Old English;Latin
smiling,25,smile,German,Germanic,German;Germanic;Old English;Latin
soon,25,soon,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;American English
standing,25,,,,
stone,25,stone,Old English,,Old English
stop,25,,,,
yellow,25,yellow,American English,English,American English;English
—how,25,,,,
account,24,account,Old French,,Old French
age,24,age,Old French,Latin,Old French;Latin;Spanish;Italian
ball,24,ball,Old English,Old Norse,Old English;Old Norse;Germanic;German
bore,24,,,,
bring,24,bring,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin
business,24,business,Old English,American English,Old English;American English
cry,24,cry,Old French,Latin,Old French;Latin;Italian;English
devil,24,devil,Old English,Latin,Old English;Latin;Italian;French;Spanish;German;Greek;Germanic
fat,24,fat,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;Dutch;German;Greek;Sanskrit;Latin
forget,24,forget,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
fresh,24,fresh,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Old French;Italian;Spanish
general,24,general,Latin,American English,Latin;American English;English
george,24,george,Latin,Greek,Latin;Greek
girls,24,girl,Old English,German,Old English;German;Greek
gob,24,gob,Old French,Irish,Old French;Irish
holding,24,,,,
host,24,,,,
hot,24,hot,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
instant,24,instant,Old French,Latin,Old French;Latin
law,24,law,Old English,Old Norse,Old English;Old Norse;Germanic;Latin;German
least,24,least,Old English,Germanic,Old English;Germanic
less,24,less,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
making,24,make,Old English,Germanic,Old English;Germanic
marion,24,marion,French,,French
pay,24,pay,Old French,Latin,Old French;Latin;English
reading,24,reading,Old English,,Old English
rev,24,,,,
rocks,24,,,,
royal,24,,,,
shakespeare,24,shakespeare,Old English,Welsh,Old English;Welsh
silence,24,,,,
simply,24,,,,
skin,24,,,,
stick,24,stick,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;American English
summer,24,summer,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Old Frisian;Middle Dutch;Dutch;Sanskrit;Old Irish
thinking,24,thin,Old English,German,Old English;German;Dutch
trouble,24,trouble,Old French,,Old French
trying,24,,,,
whose,24,whose,Old English,,Old English
within,24,within,Old English,,Old English
baby,23,,,,
boys,23,boy,Old French,Latin,Old French;Latin;Greek;Italian;Slavonic;Dutch;Middle Dutch;German;Old English
cat,23,cat,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;Dutch;German;Latin;Greek;Arabic;Old Irish;Welsh;Italian;Spanish;French;Slavonic;Russian;Polish
court,23,,,,
deep,23,deep,Old English,,Old English
during,23,during,Old French,Latin,Old French;Latin;English
easy,23,easy,Old French,Old English,Old French;Old English;Germanic;German
fact,23,fact,Latin,Old French,Latin;Old French;Spanish;Italian
fear,23,fear,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
funeral,23,,,,
guest,23,guest,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Latin;Greek;Slavonic;Old Norse
hundred,23,hundred,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
hynes,23,,,,
id,23,id,Latin,German,Latin;German
jew,23,jew,Old French,Latin,Old French;Latin;Greek;Old English;German
large,23,large,Old French,Latin,Old French;Latin
no-one,23,,,,
pair,23,,,,
pity,23,pity,Old French,,Old French
quietly,23,quiet,Latin,,Latin
school,23,school,Old English,Latin,Old English;Latin;Greek;Old French;Spanish;Italian;German;Welsh;Russian
sight,23,,,,
since,23,since,Old English,,Old English
stuck,23,,,,
youth,23,youth,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
