word,word count,root word,root language,second language,ranked languages
safety,3,safety,Old French,Latin,Old French;Latin
sagged,3,sag,Old Norse,German,Old Norse;German;Germanic;Dutch
sandals,3,sandal,Old French,Latin,Old French;Latin;Greek;Persian
scattering,3,,,,
scene,3,scene,French,Latin,French;Latin;Greek
screamed,3,scream,Latin,,Latin
screens,3,screen,Latin,Old French,Latin;Old French;Middle Dutch;Dutch;Germanic;German
screwdriver,3,,,,
seat,3,seat,Old French,Latin,Old French;Latin;Old English
see.”,3,,,,
seemed,3,seem,Old Norse,Germanic,Old Norse;Germanic;Old English
session,3,session,Old French,Latin,Old French;Latin
shape,3,shape,Old English,American English,Old English;American English
sharply,3,sharply,Old English,,Old English
shells,3,,,,
short,3,short,Old English,,Old English
shouting,3,,,,
shrugged,3,,,,
sinking,3,sin,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin
slope,3,,,,
slopes,3,,,,
smell,3,smell,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
smoking,3,smoke,Old English,,Old English
soon.”,3,,,,
spat,3,spat,American English,English,American English;English
spies,3,spy,Old French,Germanic,Old French;Germanic;German;Middle Dutch;Dutch;Old English;Italian;Spanish
sprawled,3,,,,
squat,3,,,,
staff,3,,,,
staggered,3,stagger,Old Norse,Germanic,Old Norse;Germanic;Dutch;German
starting,3,,,,
straight,3,,,,
strode,3,,,,
strong,3,strong,Old English,,Old English
struggled,3,,,,
stuck,3,,,,
studs,3,,,,
successful,3,,,,
supply,3,,,,
surging,3,surge,French,,French
surprised,3,,,,
swarming,3,swarm,Old English,Germanic,Old English;Germanic;Old Saxon;German;Middle Dutch;Dutch;Old Norse
talk,3,,,,
ten,3,ten,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Old Dutch;German;Sanskrit;Greek;Latin;Spanish;French;Slavonic;Old Irish;Welsh
tense,3,,,,
themselves,3,themselves,Old English,,Old English
thoughtfully,3,thoughtful,English,,English
thousands,3,thousand,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Slavonic;Polish;Russian;Greek;Latin
threw,3,,,,
throw,3,,,,
thundered,3,thunder,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Latin
tide,3,tide,Old English,,Old English
tightly,3,tight,Old Norse,Old English,Old Norse;Old English;Germanic;German;Irish;Persian;Sanskrit;American English
told,3,told,Old English,,Old English
tore,3,,,,
to—”,3,,,,
tracing,3,trace,Old French,,Old French
trap,3,trap,Old English,,Old English
travel,3,,,,
trees,3,,,,
trust,3,trust,Old Norse,,Old Norse
tubes,3,tube,French,Latin,French;Latin
twentieth,3,twentieth,Old English,,Old English
ugly,3,ugly,Old Norse,Greek,Old Norse;Greek;Latin;Irish;Sanskrit;Germanic;English
uneasy,3,,,,
unless,3,,,,
urged,3,,,,
use,3,use,Old French,Old English,Old French;Old English
usual,3,usual,Old French,Latin,Old French;Latin
victory,3,victory,Old French,Latin,Old French;Latin
vidsenders,3,,,,
violently,3,violent,Old French,Latin,Old French;Latin;English
walls,3,wall,Old English,,Old English
warm,3,warm,Old English,,Old English
watching,3,watch,Old English,Germanic,Old English;Germanic
waves,3,wave,Old English,Germanic,Old English;Germanic;Old Norse;German
weapon,3,weapon,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
whetstone,3,whetstone,Old English,,Old English
window,3,window,Old Norse,Old English,Old Norse;Old English;Germanic;Latin;German
wingless,3,,,,
wiped,3,,,,
wiping,3,,,,
wires,3,,,,
wondering,3,wonder,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
words,3,word,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
workmen,3,,,,
wounded,3,wound,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
wrists,3,wrist,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German
wrong,3,wrong,Old English,Old Norse,Old English;Old Norse;Germanic;Middle Dutch;Dutch;Latin;Italian;French;American English
yard,3,yard,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin;American English
you’d,3,,,,
“because,3,,,,
“catch,3,,,,
“exactly,3,,,,
“get,3,,,,
“have,3,,,,
“icarus,3,,,,
“is,3,,,,
“i’ve,3,,,,
“now,3,,,,
“put,3,,,,
“reinhart,3,,,,
“so,3,,,,
“something,3,,,,
“we’ll,3,,,,
“who,3,,,,
“with,3,,,,
“you’ll,3,,,,
“you’re,3,,,,
21-17,2,,,,
6-z75,2,,,,
abandoned,2,,,,
according,2,,,,
action,2,action,Old French,Latin,Old French;Latin
active,2,active,Old French,Latin,Old French;Latin
activities,2,activities,American English,English,American English;English
activity,2,activity,Old French,Latin,Old French;Latin
actual,2,actual,Old French,Latin,Old French;Latin
adaptation,2,adaptation,French,Latin,French;Latin
additional,2,,,,
advancing,2,,,,
again.”,2,,,,
agree,2,agree,Old French,Latin,Old French;Latin
airships,2,airship,German,,German
all.”,2,,,,
allow,2,allow,English,Old French,English;Old French;Latin
allowing,2,allow,English,Old French,English;Old French;Latin
altered,2,alter,Old French,Latin,Old French;Latin
among,2,among,Old English,Old Saxon,Old English;Old Saxon;Old Frisian
ancient,2,ancient,Old French,Latin,Old French;Latin;English
angrily,2,,,,
annihilation,2,annihilation,Old French,Latin,Old French;Latin
anybody,2,,,,
approached,2,,,,
approve,2,approve,Old French,Latin,Old French;Latin
arc,2,arc,Old French,Latin,Old French;Latin;Old English;Old Norse;Greek;Russian
area.”,2,,,,
arranged,2,arrange,Old French,,Old French
arrest,2,arrest,Old French,,Old French
artillery,2,artillery,Old French,Latin,Old French;Latin
attention,2,attention,Latin,,Latin
authority,2,authority,Old French,Latin,Old French;Latin;English
automatically,2,,,,
bad.”,2,,,,
banks,2,bank,French,Germanic,French;Germanic;German
basis,2,basis,Latin,Greek,Latin;Greek
beamed,2,beam,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
beams,2,beam,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
bed,2,bed,Old English,,Old English
bench,2,bench,Old English,,Old English
bird,2,bird,Old English,Germanic,Old English;Germanic
bits,2,bit,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Spanish
blaster,2,blast,Old English,Germanic,Old English;Germanic;Old Norse;German;American English
blinding,2,,,,
block,2,block,Old French,,Old French
blur,2,,,,
board,2,board,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
booming,2,boo,Latin,Greek,Latin;Greek
bother,2,bother,Irish,,Irish
bottled,2,,,,
boy,2,boy,Old French,Latin,Old French;Latin;Greek;Italian;Slavonic;Dutch;Middle Dutch;German;Old English
broken.”,2,,,,
brooding,2,,,,
build,2,,,,
bulging,2,,,,
bursting,2,burst,English,,English
bushes,2,,,,
bushy,2,,,,
busy,2,busy,Old English,,Old English
buzz,2,,,,
buzzed,2,,,,
calculated,2,,,,
calling,2,,,,
calm,2,calm,Old French,,Old French
care,2,care,Old English,Germanic,Old English;Germanic;German;Old Saxon
cataclysm,2,cataclysm,French,Latin,French;Latin;Greek
centuries,2,century,Latin,English,Latin;English
changing,2,change,Old French,,Old French
charge,2,charge,Old French,American English,Old French;American English;English
cheek,2,cheek,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Greek
chest,2,chest,Old English,Germanic,Old English;Germanic;Old Norse;German;Old Frisian;Middle Dutch;Dutch;Latin;Greek
chief,2,chief,Old French,Latin,Old French;Latin;Spanish;Italian
chill,2,,,,
chin,2,chin,American English,English,American English;English
cigar,2,cigar,Spanish,French,Spanish;French;Latin;Italian;American English;English
circle,2,,,,
circled,2,,,,
circuits,2,circuit,Old French,Latin,Old French;Latin
citizens,2,citizen,Old French,Old English,Old French;Old English;Greek
clamps,2,clamp,Middle Dutch,Dutch,Middle Dutch;Dutch;Germanic;German;Old English
cleared,2,,,,
clearly,2,,,,
climbed,2,,,,
cloak,2,cloak,Old French,Latin,Old French;Latin;English
clocks,2,,,,
close,2,,,,
coals,2,coal,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Irish;Greek
collected,2,collect,Old French,Latin,Old French;Latin
colonies,2,colony,Latin,Greek,Latin;Greek
columns,2,column,Old French,Latin,Old French;Latin
commander,2,commander,Old French,,Old French
company,2,company,Old French,Latin,Old French;Latin
completed,2,,,,
concentrated,2,,,,
concepts,2,concept,Latin,,Latin
cone,2,cone,French,Latin,French;Latin;Greek;Sanskrit;Old English
connection,2,connection,Old French,Latin,Old French;Latin;American English;English
conservation,2,conservation,French,English,French;English
consumed,2,consume,Old French,Latin,Old French;Latin
contact,2,contact,American English,English,American English;English
container,2,,,,
contemporary,2,,,,
contents,2,contents,Latin,,Latin
continual,2,continual,Old French,Latin,Old French;Latin
continue,2,continue,Old French,Latin,Old French;Latin
continuum,2,continuum,Latin,,Latin
contrary,2,contrary,French,Latin,French;Latin
correct,2,correct,French,Latin,French;Latin
correctly,2,correct,French,Latin,French;Latin
could—”,2,,,,
counter-intelligence,2,,,,
craters,2,crater,Latin,Greek,Latin;Greek
crawled,2,crawl,English,,English
crawling,2,craw,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German
crossing,2,,,,
crouching,2,crouch,Old French,,Old French
cup,2,cup,Old English,Latin,Old English;Latin;Italian;Spanish;Old French;Sanskrit;Greek;Slavonic;Germanic;Old Frisian;German;Middle Dutch;Dutch
curious,2,curious,Old French,Latin,Old French;Latin;English
cutting,2,,,,
danced,2,,,,
deafening,2,,,,
deal,2,deal,Old English,,Old English
death,2,death,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
decisions,2,decision,French,Latin,French;Latin
decode,2,,,,
dependent,2,,,,
depressed,2,,,,
descending,2,descend,Old French,Latin,Old French;Latin;English
design,2,design,French,Italian,French;Italian;Latin
designing,2,,,,
destruction,2,destruction,Old French,Latin,Old French;Latin
developed,2,develop,English,Old French,English;Old French;Germanic
difficult,2,difficult,French,Latin,French;Latin
diminished,2,diminish,Old French,Latin,Old French;Latin
directed,2,direct,Latin,,Latin
director,2,director,French,Latin,French;Latin
dirty,2,,,,
divided,2,divide,American English,English,American English;English
doctor,2,,,,
does,2,does,Old English,,Old English
driving,2,drive,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German;Old Norse
dying,2,,,,
earl’s,2,,,,
ears,2,ear,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Greek;Latin;Slavonic;Old Irish;American English;French;Spanish
earth’s,2,,,,
echoing,2,echo,Latin,Greek,Latin;Greek;Sanskrit;Old English
elderly,2,elderly,Old English,,Old English
elliot,2,,,,
engaged,2,,,,
escort,2,escort,French,,French
euthanasia,2,euthanasia,Greek,English,Greek;English
evaded,2,evade,French,Latin,French;Latin
eventually,2,,,,
examining,2,examine,Old French,Latin,Old French;Latin
excitedly,2,,,,
excuse,2,excuse,Old French,Latin,Old French;Latin;Spanish;Italian;English
exhausted,2,,,,
expect,2,expect,Latin,English,Latin;English
explain,2,explain,Latin,,Latin
explode,2,explode,Latin,English,Latin;English;American English
exploded,2,explode,Latin,English,Latin;English;American English
explosions,2,explosion,French,Latin,French;Latin
expression,2,expression,French,Latin,French;Latin
fact,2,fact,Latin,Old French,Latin;Old French;Spanish;Italian
faintly,2,faintly,English,,English
fatigue,2,fatigue,French,Latin,French;Latin
fifth,2,fifth,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;Old Norse;Dutch;German;American English
fight,2,fight,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;Dutch;German
flame,2,flame,English,Old French,English;Old French;Latin
flaming,2,,,,
flashlight,2,flashlight,American English,English,American English;English
flat,2,flat,Old English,,Old English
flicked,2,,,,
flying,2,flying,Old English,,Old English
foot,2,foot,Old English,,Old English
form,2,form,Old French,Latin,Old French;Latin
forming,2,for,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
forty-eight,2,,,,
fought,2,fought,Old English,,Old English
free,2,free,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
frown,2,,,,
functioned,2,,,,
gain,2,gain,Old French,English,Old French;English
gaped,2,gape,Old English,Old Norse,Old English;Old Norse;Germanic;Middle Dutch;Dutch;German
gathered,2,gather,Old English,Germanic,Old English;Germanic;German;Old Frisian;Dutch
gazing,2,,,,
genius,2,genius,Latin,,Latin
gesturing,2,,,,
giving,2,give,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
glancing,2,,,,
glared,2,glare,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old English
gleamed,2,,,,
gloom,2,gloom,Old English,German,Old English;German;Dutch
go.”,2,,,,
good.”,2,,,,
gray-haired,2,,,,
greatest,2,,,,
grim-faced,2,,,,
groups,2,group,French,Italian,French;Italian;Germanic
guarded,2,,,,
hadn’t,2,,,,
halt,2,halt,Old English,,Old English
happening,2,,,,
hardness,2,hardness,Old English,,Old English
haste,2,haste,Old French,Germanic,Old French;Germanic;Old English
healed,2,heal,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
hedged,2,hedge,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Latin;Welsh
he’d,2,,,,
him—and,2,,,,
hole,2,hole,Old English,,Old English
home,2,home,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic
hoofs,2,hoof,American English,English,American English;English
horizon,2,horizon,Old French,Latin,Old French;Latin;Greek;Old English
horse,2,horse,Old English,,Old English
horse-drawn,2,,,,
hospital,2,hospital,Old French,Latin,Old French;Latin
hostile,2,hostile,French,Latin,French;Latin;American English;English
how’s,2,,,,
human,2,human,Old French,Latin,Old French;Latin;Old English;Germanic;American English
hurry,2,,,,
hydrogen,2,hydrogen,French,Greek,French;Greek;Russian;German;English
ignited,2,ignite,Latin,,Latin
image,2,image,Old French,,Old French
impatiently,2,impatient,Old French,Latin,Old French;Latin
impossible,2,impossible,Old French,Latin,Old French;Latin
improvement,2,improvement,French,,French
in.”,2,,,,
indicated,2,indicate,Latin,,Latin
individual,2,individual,Latin,English,Latin;English
inferno,2,inferno,Italian,Latin,Italian;Latin
insane,2,insane,Latin,Italian,Latin;Italian;German
instruments,2,instrument,Old French,Latin,Old French;Latin;English
intake,2,,,,
intense,2,intense,French,Latin,French;Latin
interest,2,interest,French,Latin,French;Latin;German;English
interesting,2,,,,
interrupted,2,,,,
intersection,2,intersection,French,Latin,French;Latin
interstellar,2,,,,
intricate,2,intricate,Latin,,Latin
ironically,2,,,,
is.”,2,,,,
jamison,2,,,,
joined,2,join,Old French,Latin,Old French;Latin;English
joseph,2,joseph,Latin,Greek,Latin;Greek
kaplan’s,2,,,,
kept,2,,,,
kill,2,,,,
killed,2,kil,Irish,Latin,Irish;Latin
kinds,2,kind,Old English,Germanic,Old English;Germanic;German
kitchen,2,,,,
knowledge,2,knowledge,English,,English
laboratories,2,laboratory,Latin,,Latin
lady,2,lady,Old English,,Old English
lady’s,2,,,,
lapped,2,lap,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse
lashed,2,,,,
lawn,2,,,,
layer,2,layer,English,French,English;French
lead,2,,,,
leading,2,,,,
leaping,2,lea,Old English,Germanic,Old English;Germanic;German;Sanskrit;Latin
less,2,less,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
licking,2,,,,
lifted,2,,,,
liked,2,like,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Latin;Norse
lit,2,lit,Old Norse,Germanic,Old Norse;Germanic;Old English;Old Frisian
lock,2,lock,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;German;Old Norse
locking,2,lock,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;German;Old Norse
lose,2,lose,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;American English
lucky,2,,,,
machines’,2,,,,
magnetic,2,magnetic,Latin,,Latin
major,2,major,French,Latin,French;Latin
makes,2,make,Old English,Germanic,Old English;Germanic
manually,2,,,,
masses,2,,,,
massive,2,massive,Old French,,Old French
meal,2,meal,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;Old Norse;German
means,2,means,French,German,French;German
meant,2,,,,
mile,2,mile,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Latin;French;Italian;Spanish;Old Norse
ministry,2,ministry,Old French,Latin,Old French;Latin
minutes.”,2,,,,
missed,2,miss,Old English,,Old English
mobilized,2,mobilize,French,,French
moment.”,2,,,,
mounted,2,,,,
move,2,move,English,,English
murmur,2,murmur,Old French,Latin,Old French;Latin;Sanskrit;Greek
myself.”,2,,,,
nail,2,nail,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Greek;Latin;Slavonic;Old Irish
name.”,2,,,,
needed.”,2,,,,
needs,2,needs,Old English,,Old English
neither,2,neither,Old English,,Old English
news,2,news,French,Latin,French;Latin
news.”,2,,,,
nobody,2,nobody,English,,English
nothing.”,2,,,,
now.”,2,,,,
numbers,2,number,Old French,,Old French
occasional,2,,,,
occupy,2,occupy,Old French,Latin,Old French;Latin;English
odd,2,odd,Old Norse,Germanic,Old Norse;Germanic;Old English;Old Frisian;Dutch;German
operate,2,operate,Latin,American English,Latin;American English;English
operating,2,operate,Latin,American English,Latin;American English;English
operation,2,operation,Old French,Latin,Old French;Latin
operator,2,operator,Latin,,Latin
opportunity,2,opportunity,Old French,Latin,Old French;Latin
organizer,2,,,,
ours,2,ours,English,,English
overcast,2,,,,
overgrown,2,overgrown,Old English,,Old English
particle.”,2,,,,
passing,2,,,,
past.”,2,,,,
paused,2,pause,French,Latin,French;Latin
picture,2,picture,Latin,,Latin
piece,2,piece,Old French,Latin,Old French;Latin;Welsh;Russian;English;Spanish
pipes,2,,,,
planning,2,,,,
plants,2,plant,Old English,Latin,Old English;Latin;Old French
pockets,2,pocket,American English,English,American English;English
pointed,2,,,,
population,2,population,Latin,,Latin
prediction,2,prediction,French,Latin,French;Latin
predictions,2,prediction,French,Latin,French;Latin
presently,2,,,,
pretty,2,,,,
previous,2,previous,Latin,,Latin
propel,2,propel,Latin,,Latin
protection,2,protection,Old French,Latin,Old French;Latin;Old English
pull,2,pull,American English,English,American English;English
pulse,2,pulse,Latin,French,Latin;French
punched,2,,,,
rabbit,2,rabbit,French,Middle Dutch,French;Middle Dutch;Dutch;Germanic
radiated,2,radiate,Latin,,Latin
rag,2,rag,Old Norse,Old English,Old Norse;Old English;Germanic;American English
raiders,2,,,,
raise,2,raise,American English,English,American English;English
rather,2,rather,Old English,Germanic,Old English;Germanic;Old Norse;German
reacted,2,,,,
readings,2,reading,Old English,,Old English
realized,2,realize,French,,French
received,2,,,,
refrigerators,2,,,,
refusing,2,refuse,Old French,,Old French
regular,2,,,,
released,2,release,Old French,,Old French
replaced,2,,,,
respond,2,respond,Old French,Latin,Old French;Latin
results,2,result,Latin,,Latin
rewired,2,,,,
rise,2,rise,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German
robots,2,robot,English,Slavonic,English;Slavonic;German
rooms,2,room,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch;Latin;Old Irish;Slavonic;Russian
row,2,row,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;Sanskrit;American English
rumbled,2,,,,
sandy,2,,,,
sank,2,,,,
saying,2,saying,French,English,French;English
says,2,,,,
scattered,2,scatter,English,Norse,English;Norse
scrambled,2,,,,
screwdrivers,2,,,,
sealed,2,,,,
searched,2,search,Old French,Latin,Old French;Latin;American English;English
seared,2,sear,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German
searing,2,sea,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;Old Norse;German;Latin
seats,2,seat,Old French,Latin,Old French;Latin;Old English
section,2,,,,
seem,2,seem,Old Norse,Germanic,Old Norse;Germanic;Old English
send,2,send,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Middle Dutch;Dutch;American English
sense,2,,,,
several,2,several,French,Latin,French;Latin;American English;English
shakily,2,,,,
shaking,2,,,,
sharpening,2,sharpen,Old English,American English,Old English;American English
shattered,2,shatter,English,Old Dutch,English;Old Dutch;German
shielded,2,shield,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Middle Dutch;Dutch;German
shields,2,shield,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Middle Dutch;Dutch;German
shifted,2,shift,Germanic,German,Germanic;German
shirt,2,shirt,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German
shock,2,,,,
shoe,2,shoe,Old English,,Old English
shoulder,2,,,,
shouted,2,,,,
shown,2,,,,
shrieked,2,shriek,Old Norse,,Old Norse
simple,2,simple,Old French,Latin,Old French;Latin;English
since,2,since,Old English,,Old English
situation,2,situation,French,Latin,French;Latin
situation.”,2,,,,
six,2,six,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Latin;Slavonic;Polish;Russian;Old Irish;Welsh;French
size,2,,,,
skidded,2,,,,
skill,2,skill,Old Norse,Germanic,Old Norse;Germanic;German;Middle Dutch;Dutch
slammed,2,,,,
slightly,2,,,,
slow,2,slow,Old English,,Old English
smashing,2,,,,
smile,2,smile,German,Germanic,German;Germanic;Old English;Latin
smoke,2,smoke,Old English,,Old English
soft,2,soft,Old English,Germanic,Old English;Germanic;Old Saxon;German;Middle Dutch;Dutch
soil,2,soil,Old French,Latin,Old French;Latin
sol,2,sol,Old English,Latin,Old English;Latin;Sanskrit;Greek;Slavonic;Welsh;Old Irish;French
solved,2,solve,Latin,,Latin
sore,2,sore,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Irish
sores,2,sore,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Irish
sorting,2,sort,Old French,Latin,Old French;Latin
sound,2,sound,Old French,Latin,Old French;Latin;Sanskrit;Old Irish;Old English;Old Norse
spark,2,,,,
speak,2,speak,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Greek
specks,2,speck,Old English,Dutch,Old English;Dutch;Middle Dutch
spilling,2,,,,
stages,2,stage,Old French,Latin,Old French;Latin;English;American English
stalled,2,,,,
stand,2,stand,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch
started,2,,,,
startled,2,,,,
state,2,state,Latin,,Latin
station,2,station,Old French,Latin,Old French;Latin;English
steel,2,steel,Old English,,Old English
stellar,2,stellar,Latin,,Latin
steven’s,2,,,,
stiffened,2,stiffen,German,,German
stirred,2,stir,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German
stockpile,2,,,,
stone,2,stone,Old English,,Old English
stooped,2,stoop,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch
stove,2,stove,German,Middle Dutch,German;Middle Dutch;Dutch;Germanic;Old English;Italian;French;Latin
strained,2,,,,
street,2,street,Old English,Latin,Old English;Latin;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Spanish;Old French;Italian
streets,2,street,Old English,Latin,Old English;Latin;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Spanish;Old French;Italian
stretched,2,,,,
structure,2,,,,
struggling,2,,,,
stubbled,2,stubble,Old French,Latin,Old French;Latin
study,2,study,Old French,Latin,Old French;Latin
sullen,2,sullen,English,Old French,English;Old French;Latin
sunlight,2,sunlight,Dutch,German,Dutch;German
surface.”,2,,,,
swaying,2,sway,Dutch,,Dutch
sweat,2,sweat,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;Welsh;Polish;Russian;Slavonic
sweeping,2,sweep,Old English,American English,Old English;American English
swelling,2,swelling,Old English,,Old English
switch,2,,,,
swooping,2,,,,
swung,2,,,,
taut,2,taut,Old English,Germanic,Old English;Germanic
technician,2,,,,
technicians,2,,,,
terminals,2,,,,
that.”,2,,,,
that—”,2,,,,
then.”,2,,,,
then—,2,,,,
there.”,2,,,,
thinking,2,thin,Old English,German,Old English;German;Dutch
thousand,2,thousand,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Slavonic;Polish;Russian;Greek;Latin
throws,2,,,,
thundering,2,thunder,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Latin
tight,2,tight,Old Norse,Old English,Old Norse;Old English;Germanic;German;Irish;Persian;Sanskrit;American English
tipped,2,,,,
tower,2,tower,Old English,Latin,Old English;Latin;Old French;Spanish;Italian
towns,2,town,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Old Irish;Welsh;Latin;French
traced,2,trace,Old French,,Old French
transparent,2,transparent,Latin,,Latin
transports,2,,,,
traveling,2,trave,Old French,Latin,Old French;Latin
tray,2,tray,Old English,Germanic,Old English;Germanic
trouble.”,2,,,,
truce,2,truce,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin;French;Italian
try,2,try,Old French,,Old French
tumbled,2,,,,
turret.”,2,,,,
twenty-four,2,,,,
understood,2,,,,
unsteadily,2,,,,
up.”,2,,,,
using,2,use,Old French,Old English,Old French;Old English
utterly,2,utterly,German,Old English,German;Old English
vaguely,2,,,,
velocity,2,velocity,Latin,,Latin
vidcasts,2,,,,
vidsender.”,2,,,,
vines,2,vine,Old French,Latin,Old French;Latin;Greek
visible,2,visible,Old French,Latin,Old French;Latin;Old English
visit,2,visit,Old French,Latin,Old French;Latin;English
vital,2,,,,
voices,2,,,,
vortex,2,vortex,Latin,,Latin
wars,2,war,Old English,Old French,Old English;Old French;Germanic;Old Saxon;German;Spanish;Italian;Latin
wasn’t,2,,,,
waste,2,waste,Old French,Latin,Old French;Latin;Old English
weapons,2,weapons,Russian,,Russian
wearily,2,,,,
weren’t,2,,,,
we—”,2,,,,
whirred,2,whir,Old Norse,Dutch,Old Norse;Dutch;German
wide,2,wide,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
winked,2,,,,
wired,2,wired,Old English,,Old English
wonder,2,wonder,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
wood,2,wood,Old English,Germanic,Old English;Germanic;Old Norse;German;Welsh;Old Irish
work.”,2,,,,
workbench,2,,,,
works,2,works,Old English,,Old English
wouldn’t,2,,,,
wrecked,2,,,,
wrinkled,2,,,,
wrist,2,wrist,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German
wristwatch,2,,,,
yellow,2,yellow,American English,English,American English;English
york,2,york,Old English,,Old English
yourself,2,,,,
you—”,2,,,,
“an,2,,,,
“any,2,,,,
“are,2,,,,
“did,2,,,,
“does,2,,,,
“earl,2,,,,
“fine,2,,,,
