word,word count,root word,root language,second language,ranked languages
deal,49,deal,Old English,,Old English
drink,49,drink,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Irish;Slavonic;Russian
feel,49,,,,
frightened,49,,,,
good-bye,49,,,,
haste,49,haste,Old French,Germanic,Old French;Germanic;Old English
ought,49,ought,Old English,,Old English
porter,48,,,,
turning,48,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
full,47,full,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
possible,47,possible,Old French,Latin,Old French;Latin
re,47,re,Latin,English,Latin;English
amalia,46,,,,
conversation,46,conversation,Old French,Latin,Old French;Latin
fell,46,fell,Old English,Old French,Old English;Old French;Latin
given,46,given,Germanic,Old English,Germanic;Old English
glad,46,glad,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Dutch;German
knows,46,know,Old English,Germanic,Old English;Germanic;German;Slavonic;Russian;Latin;Greek;Sanskrit;French
please,46,please,Old French,Latin,Old French;Latin;Spanish;Italian;English;German;Polish
repeated,46,,,,
rushed,46,rush,American English,English,American English;English
to-morrow,46,,,,
beside,45,beside,Old English,,Old English
dead,45,dead,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
death,45,death,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
dmitri,45,,,,
hardly,45,hardly,Old English,,Old English
present,45,present,Old French,Latin,Old French;Latin
sent,45,,,,
trying,45,,,,
air,44,,,,
angry,44,angry,Old Norse,English,Old Norse;English
begin,44,begin,Old English,Germanic,Old English;Germanic;German;Old Frisian;Middle Dutch;Dutch
cold,44,,,,
especially,44,,,,
few,44,few,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Latin;Greek;Sanskrit;Slavonic
hair,44,hair,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Old Frisian;Dutch;Old French
second,44,second,Old French,Latin,Old French;Latin
show,44,show,American English,English,American English;English
spite,44,,,,
steps,44,step,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Slavonic
wait,44,wait,Old French,German,Old French;German
behind,43,behind,Old English,,Old English
broke,43,broke,Old English,,Old English
dark,43,,,,
doubt,43,doubt,Old French,,Old French
lizaveta,43,,,,
sank,43,,,,
silent,43,silent,Latin,,Latin
stopped,43,,,,
taking,43,take,Old English,Old Norse,Old English;Old Norse;Germanic;German;Middle Dutch;Dutch
bring,42,bring,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin
name,42,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
notice,42,,,,
part,42,part,Old French,Latin,Old French;Latin;Greek;Sanskrit;American English;Old English
position,42,,,,
quickly,42,quickly,Old English,,Old English
ready,42,ready,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
town,42,town,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Old Irish;Welsh;Latin;French
between,41,between,Old English,,Old English
clothes,41,clothes,Old English,,Old English
gentleman,41,,,,
laughed,41,,,,
mad,41,mad,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Latin;American English
making,41,make,Old English,Germanic,Old English;Germanic
means,41,means,French,German,French;German
note,41,note,Old French,Latin,Old French;Latin
person,41,person,Old French,Latin,Old French;Latin;Greek
saying,41,saying,French,English,French;English
short,41,short,Old English,,Old English
terrible,41,terrible,Old French,Latin,Old French;Latin;Sanskrit;Greek;Slavonic;Irish
turn,41,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
wall,41,wall,Old English,,Old English
family,40,family,Latin,Old English,Latin;Old English;Old Norse;German
fancy,40,,,,
gazed,40,,,,
held,40,held,Old English,,Old English
its,40,its,English,,English
met,40,,,,
remembered,40,remember,Old French,Latin,Old French;Latin;English
true,40,,,,
crime,39,crime,Old French,Latin,Old French;Latin;Old English;American English
dressed,39,,,,
however,39,,,,
murder,39,murder,Old English,Germanic,Old English;Germanic;German
office,39,office,Old French,Latin,Old French;Latin
seeing,39,seeing,American English,English,American English;English
somewhere,39,,,,
story,39,story,Old French,Latin,Old French;Latin
whispered,39,,,,
allow,38,allow,English,Old French,English;Old French;Latin
different,38,different,Old French,Latin,Old French;Latin
doctor,38,,,,
excuse,38,excuse,Old French,Latin,Old French;Latin;Spanish;Italian;English
petersburg,38,,,,
polenka,38,,,,
reason,38,reason,Old French,Latin,Old French;Latin;Old English
student,38,student,Old French,Latin,Old French;Latin;American English;English
tears,38,tear,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Irish;Welsh;Greek
close,37,,,,
dare,37,dare,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Slavonic
illness,37,,,,
rooms,37,room,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch;Latin;Old Irish;Slavonic;Russian
towards,37,towards,Old English,,Old English
women,37,,,,
able,36,able,Old French,Latin,Old French;Latin;English
completely,36,,,,
decided,36,,,,
either,36,either,Old English,Dutch,Old English;Dutch;German
followed,36,follow,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
friend,36,friend,Old English,,Old English
hat,36,hat,Old English,Germanic,Old English;Germanic;Old Norse;Latin
instant,36,instant,Old French,Latin,Old French;Latin
marmeladov,36,,,,
others,36,other,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
sick,36,sick,Old English,,Old English
stay,36,,,,
surprise,36,surprise,Old French,,Old French
thousand,36,thousand,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Slavonic;Polish;Russian;Greek;Latin
use,36,use,Old French,Old English,Old French;Old English
account,35,account,Old French,,Old French
called,35,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
care,35,care,Old English,Germanic,Old English;Germanic;German;Old Saxon
coat,35,,,,
drew,35,drew,Old English,,Old English
else,35,else,Old English,Germanic,Old English;Germanic;German;Greek;Latin
laugh,35,,,,
terror,35,terror,Old French,Latin,Old French;Latin;German;Old English
wife,35,wife,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
daughter,34,daughter,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Greek;Latin
despair,34,despair,Old French,Latin,Old French;Latin
intently,34,intent,Latin,,Latin
laughter,34,laughter,Old English,Germanic,Old English;Germanic;Old Norse;German
often,34,often,English,,English
paper,34,,,,
pass,34,,,,
pulled,34,pull,American English,English,American English;English
seem,34,seem,Old Norse,Germanic,Old Norse;Germanic;Old English
special,34,special,Old French,,Old French
talked,34,,,,
white,34,white,Old English,,Old English
wrong,34,wrong,Old English,Old Norse,Old English;Old Norse;Germanic;Middle Dutch;Dutch;Latin;Italian;French;American English
addressing,33,address,French,,French
also,33,also,Old English,German,Old English;German;Dutch
asleep,33,asleep,Old English,,Old English
clearly,33,,,,
copecks,33,,,,
explain,33,explain,Latin,,Latin
fool,33,,,,
hold,33,hold,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
o'clock,33,o'clock,English,,English
object,33,object,Latin,,Latin
particularly,33,,,,
tavern,33,tavern,Old French,Latin,Old French;Latin;Irish;Old English
uneasy,33,,,,
world,33,world,Old English,,Old English
become,32,become,Old English,Germanic,Old English;Germanic;Dutch;German
boy,32,boy,Old French,Latin,Old French;Latin;Greek;Italian;Slavonic;Dutch;Middle Dutch;German;Old English
broken,32,broken,English,,English
funeral,32,,,,
future,32,future,Old French,Latin,Old French;Latin;English
ilya,32,,,,
interest,32,interest,French,Latin,French;Latin;German;English
interrupted,32,,,,
lodging,32,,,,
moved,32,move,English,,English
reached,32,,,,
scarcely,32,scarce,Old French,Latin,Old French;Latin
several,32,several,French,Latin,French;Latin;American English;English
shaking,32,,,,
six,32,six,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Latin;Slavonic;Polish;Russian;Old Irish;Welsh;French
stupid,32,stupid,French,Latin,French;Latin;Old English;German
trembling,32,tremble,Old French,Latin,Old French;Latin;Italian;Spanish;Greek;Slavonic;Old English
arms,31,arms,English,,English
beginning,31,beginning,Old English,,Old English
carefully,31,carefully,Old English,,Old English
eh,31,,,,
floor,31,floor,English,,English
husband,31,,,,
instance,31,instance,Old French,Latin,Old French;Latin;Greek;American English;English
latter,31,latter,Old English,,Old English
listened,31,listen,Old English,Germanic,Old English;Germanic;Dutch;German;Sanskrit;Persian;Slavonic;Greek;Latin;Old Irish;Welsh
raised,31,raise,American English,English,American English;English
rest,31,rest,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;American English
service,31,service,Old French,Latin,Old French;Latin;English
sleep,31,sleep,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin;Greek
slowly,31,slowly,Old English,,Old English
truth,31,truth,Old English,Germanic,Old English;Germanic
twenty,31,twenty,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Dutch;German;French
attention,30,attention,Latin,,Latin
breath,30,breath,Old English,Germanic,Old English;Germanic;German
character,30,character,Old French,Latin,Old French;Latin;Greek
dinner,30,dinner,Old French,English,Old French;English
dress,30,,,,
fancied,30,,,,
forgotten,30,,,,
hope,30,hope,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch
hundred,30,hundred,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
living,30,living,Old English,,Old English
near,30,near,Old English,Old Norse,Old English;Old Norse
pay,30,pay,Old French,Latin,Old French;Latin;English
purpose,30,purpose,Old French,Latin,Old French;Latin
staircase,30,,,,
step,30,step,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Slavonic
surprised,30,,,,
third,30,third,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Dutch;Old Norse;Sanskrit;Greek;Latin;Italian;Spanish;French;Slavonic;Old Irish;Welsh
worth,30,worth,Old English,,Old English
year,30,year,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Dutch;Greek;Slavonic;Latin
cap,29,cap,Old English,Latin,Old English;Latin;Spanish;French
caught,29,caught,English,French,English;French
chest,29,chest,Old English,Germanic,Old English;Germanic;Old Norse;German;Old Frisian;Middle Dutch;Dutch;Latin;Greek
cut,29,cut,Germanic,Old Norse,Germanic;Old Norse;Old French;Old English
died,29,die,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Old Saxon;German;Old Irish;Slavonic;Russian;Old English;Dutch
doorway,29,,,,
evidence,29,,,,
fixed,29,,,,
flung,29,,,,
forgive,29,forgive,Old English,Germanic,Old English;Germanic;Latin;Old Saxon;Dutch;German
heavens,29,,,,
hurry,29,,,,
kind,29,kind,Old English,Germanic,Old English;Germanic;German
lady,29,lady,Old English,,Old English
listening,29,listen,Old English,Germanic,Old English;Germanic;Dutch;German;Sanskrit;Persian;Slavonic;Greek;Latin;Old Irish;Welsh
positively,29,,,,
showed,29,show,American English,English,American English;English
sight,29,,,,
smiled,29,smile,German,Germanic,German;Germanic;Old English;Latin
spoke,29,spoke,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
visitor,29,visitor,Old French,,Old French
among,28,among,Old English,Old Saxon,Old English;Old Saxon;Old Frisian
anyway,28,anyway,English,,English
ashamed,28,ashamed,Old English,,Old English
big,28,big,Old English,,Old English
empty,28,,,,
exactly,28,,,,
killed,28,kil,Irish,Latin,Irish;Latin
middle,28,,,,
murderer,28,murderer,Old French,Latin,Old French;Latin;Germanic;Old English
paces,28,,,,
policeman,28,,,,
rags,28,rag,Old Norse,Old English,Old Norse;Old English;Germanic;American English
red,28,red,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin;Greek;Sanskrit;Slavonic;Polish;Russian;Old Irish;Welsh;American English
sake,28,,,,
says,28,,,,
seems,28,seem,Old Norse,Germanic,Old Norse;Germanic;Old English
stand,28,stand,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch
strength,28,strength,Old English,Germanic,Old English;Germanic;German
suppose,28,suppose,Old French,Latin,Old French;Latin
walking,28,,,,
watch,28,watch,Old English,Germanic,Old English;Germanic
aloud,27,,,,
apparently,27,,,,
asking,27,as,Old English,German,Old English;German;Latin
became,27,,,,
beg,27,beg,Old English,Germanic,Old English;Germanic;Old French;Latin
begun,27,,,,
crying,27,cry,Old French,Latin,Old French;Latin;Italian;English
delirious,27,,,,
desire,27,desire,Old French,,Old French
directly,27,,,,
drunken,27,drunken,Old English,,Old English
expression,27,expression,French,Latin,French;Latin
glass,27,,,,
honour,27,honour,English,,English
laid,27,,,,
lie,27,lie,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;German
months,27,month,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
prison,27,prison,Old French,Latin,Old French;Latin
received,27,,,,
remained,27,remain,Old French,Latin,Old French;Latin;Spanish;Italian
stared,27,,,,
started,27,,,,
telling,27,,,,
trouble,27,trouble,Old French,,Old French
understood,27,,,,
visit,27,visit,Old French,Latin,Old French;Latin;English
above,26,above,Old English,Germanic,Old English;Germanic;Old Saxon;German
anxiety,26,anxiety,Latin,Old English,Latin;Old English
beat,26,,,,
black,26,black,Old English,,Old English
call,26,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
consider,26,consider,Old French,Latin,Old French;Latin;English
delirium,26,delirium,Latin,,Latin
drinking,26,,,,
escape,26,escape,Old French,,Old French
hurriedly,26,,,,
ideas,26,idea,Latin,Greek,Latin;Greek;French
maybe,26,,,,
meant,26,,,,
meeting,26,meeting,Old English,,Old English
probably,26,,,,
questions,26,question,Old French,Latin,Old French;Latin
running,26,,,,
seven,26,seven,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Old Irish;Welsh
subject,26,subject,Latin,,Latin
suffering,26,,,,
walk,26,,,,
anxious,25,anxious,Latin,,Latin
awful,25,awful,Old English,,Old English
bad,25,bad,Old English,American English,Old English;American English;Greek;Russian;Slavonic;German
confess,25,confess,Old French,Latin,Old French;Latin;Old English
except,25,except,French,Latin,French;Latin
fever,25,fever,Old English,Latin,Old English;Latin;Greek;Sanskrit;Germanic;German;Dutch;Old French;Irish;Welsh
further,25,further,Old English,Germanic,Old English;Germanic;Greek
known,25,,,,
ladies,25,,,,
obviously,25,obvious,Latin,,Latin
order,25,,,,
passage,25,passage,Old French,,Old French
past,25,,,,
perfectly,25,,,,
reading,25,reading,Old English,,Old English
succeeded,25,succeed,Old French,Latin,Old French;Latin;English
thank,25,thank,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Middle Dutch;Dutch
thin,25,thin,Old English,German,Old English;German;Dutch
wide,25,wide,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
appearance,24,appearance,Old French,Latin,Old French;Latin
best,24,best,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;American English
bit,24,bit,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Spanish
catch,24,catch,Old French,Latin,Old French;Latin;Spanish;Italian;English;American English
complete,24,,,,
cry,24,cry,Old French,Latin,Old French;Latin;Italian;English
dropped,24,drop,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Dutch;German
eight,24,eight,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Old Irish;Slavonic;Italian;Spanish;Old French
explanation,24,explanation,Latin,,Latin
ground,24,,,,
immediately,24,,,,
locked,24,lock,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;German;Old Norse
month,24,month,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
nearly,24,,,,
respect,24,respect,French,Latin,French;Latin
stone,24,stone,Old English,,Old English
assure,23,assure,Old French,Latin,Old French;Latin
bear,23,bear,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Russian
beating,23,,,,
