word,word count,root word,root language,second language,ranked languages
reverie,2,reverie,Old French,,Old French
reverse,2,reverse,Old French,Latin,Old French;Latin;American English;English
revisit,2,revisit,French,,French
revolution,2,revolution,Old French,Latin,Old French;Latin
rewarded,2,reward,French,,French
rhone,2,,,,
roads,2,road,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
roarings,2,,,,
rocky,2,rocky,French,,French
rolled,2,roll,Old French,Latin,Old French;Latin
rotterdam,2,,,,
rough,2,,,,
rouse,2,rouse,Old French,English,Old French;English
route,2,,,,
routine,2,routine,French,,French
rowing,2,row,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;Sanskrit;American English
rudder,2,rudder,Old English,Germanic,Old English;Germanic;Old Frisian;German;Middle Dutch;Dutch
ruled,2,rule,Old French,Latin,Old French;Latin
run,2,run,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;Old Saxon;German;Germanic;American English
rush,2,rush,American English,English,American English;English
rushing,2,rush,American English,English,American English;English
russia,2,russia,Latin,Arabic,Latin;Arabic;Greek;Russian;Old Norse;Germanic
sacrificed,2,sacrifice,Latin,,Latin
safe—and,2,,,,
sagacity,2,sagacity,French,Latin,French;Latin;Old English
sails,2,sail,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German
saintly,2,,,,
saluted,2,,,,
sanguinary,2,sanguinary,French,Latin,French;Latin;Greek;Sanskrit;Old English
satan,2,satan,Old English,Latin,Old English;Latin;Greek
scared,2,,,,
scent,2,,,,
scents,2,,,,
schools,2,school,Old English,Latin,Old English;Latin;Greek;Old French;Spanish;Italian;German;Welsh;Russian
scoffing,2,scoff,Old Norse,Germanic,Old Norse;Germanic;Old English;German
scotch,2,scotch,English,Irish,English;Irish
secondary,2,secondary,Latin,,Latin
secured,2,,,,
seeking,2,see,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Old Norse;Greek;Latin
seeming,2,,,,
send,2,send,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Middle Dutch;Dutch;American English
sensitiveness,2,,,,
servox,2,,,,
settled,2,,,,
seven,2,seven,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Old Irish;Welsh
shaded,2,,,,
shaken,2,,,,
shared,2,share,Old English,Germanic,Old English;Germanic;German;Old Norse
sheltered,2,,,,
shepherd,2,,,,
shining,2,shin,Old English,Germanic,Old English;Germanic;Dutch;German
shoulder,2,,,,
shout,2,,,,
shrill,2,,,,
shrink,2,,,,
shutters,2,,,,
shutting,2,shut,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch
sickbed,2,,,,
sign,2,sign,Old French,Latin,Old French;Latin
signal,2,signal,French,,French
signification,2,signification,Old French,Latin,Old French;Latin
simpler,2,simple,Old French,Latin,Old French;Latin;English
simplest,2,simple,Old French,Latin,Old French;Latin;English
sincere,2,sincere,French,Latin,French;Latin;English
singularly,2,,,,
sinking,2,sin,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin
sinks,2,,,,
sins,2,sin,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin
sit,2,sit,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;American English
skies,2,sky,Old Norse,Germanic,Old Norse;Germanic;Old English;Old Saxon;German
skiff,2,skiff,French,Italian,French;Italian;Germanic;German
skin,2,,,,
sleepless,2,sleepless,Old English,German,Old English;German;Dutch
sloping,2,slop,Middle Dutch,Dutch,Middle Dutch;Dutch;Old Norse;Old English
soaring,2,soar,Old French,Latin,Old French;Latin
sobbed,2,sob,Old English,German,Old English;German
sockets,2,socket,Old French,Latin,Old French;Latin;Welsh;Irish
solely,2,,,,
solemnization,2,solemnization,Old French,Latin,Old French;Latin
solicited,2,solicit,French,Latin,French;Latin
solve,2,solve,Latin,,Latin
souls,2,,,,
sources,2,,,,
speaking,2,speak,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Greek
speaks,2,speak,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Greek
split,2,,,,
sprung,2,,,,
spurn,2,spurn,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Old Norse;Middle Dutch;Dutch;Greek;Latin;Sanskrit;Irish
squalid,2,squalid,French,Latin,French;Latin
squalidness,2,,,,
stand,2,stand,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch
startled,2,,,,
starvation,2,starvation,English,Germanic,English;Germanic
stately,2,,,,
station,2,station,Old French,Latin,Old French;Latin;English
stayed,2,,,,
steady,2,,,,
stepped,2,steppe,German,Russian,German;Russian
stifle,2,stifle,Old French,Germanic,Old French;Germanic;German
stillness,2,stillness,Old English,,Old English
stone,2,stone,Old English,,Old English
stony,2,stony,Old English,German,Old English;German
strain,2,,,,
strangled,2,strangle,Old French,Latin,Old French;Latin;Greek
streamed,2,stream,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
strewed,2,strew,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Middle Dutch;Dutch;German
student,2,student,Old French,Latin,Old French;Latin;American English;English
studying,2,,,,
sty,2,sty,Old English,Germanic,Old English;Germanic;Old Norse;German
subsequent,2,subsequent,French,Latin,French;Latin
subsisted,2,subsist,French,Latin,French;Latin
succour,2,succour,English,,English
sufferer,2,suffer,Old French,Latin,Old French;Latin;Old English
suffocated,2,suffocate,Latin,,Latin
suggested,2,suggest,Latin,,Latin
suggestion,2,suggestion,Old French,Latin,Old French;Latin;English
sullen,2,sullen,English,Old French,English;Old French;Latin
sunset,2,sunset,Old English,,Old English
supple,2,supple,Old French,Latin,Old French;Latin
supposing,2,suppose,Old French,Latin,Old French;Latin
supposition,2,supposition,Latin,Greek,Latin;Greek;English
suppress,2,suppress,Latin,,Latin
supreme,2,supreme,French,Latin,French;Latin
sure,2,sure,Old French,Latin,Old French;Latin;English
surface,2,,,,
surmount,2,surmount,Old French,,Old French
surpassing,2,surpass,French,,French
surprising,2,,,,
surrounding,2,surround,French,Latin,French;Latin;English
survivors,2,,,,
susceptible,2,susceptible,Latin,,Latin
suspect,2,,,,
suspended,2,,,,
sustenance,2,sustenance,Old French,Latin,Old French;Latin
sworn,2,,,,
sympathizing,2,sympathize,French,,French
system,2,system,Latin,Greek,Latin;Greek
systems,2,system,Latin,Greek,Latin;Greek
table,2,,,,
tales,2,tale,Old English,Germanic,Old English;Germanic;Dutch;German;Old Frisian;Middle Dutch;Old Saxon
talking,2,,,,
tall,2,tall,Old English,Germanic,Old English;Germanic;German;American English
tapped,2,tap,Old French,Germanic,Old French;Germanic
tasted,2,taste,Old French,German,Old French;German;Russian
tearing,2,tea,English,Dutch,English;Dutch;French;Spanish;German;Russian;Persian;Greek;Arabic;Turkish
temperature,2,temperature,Latin,,Latin
temporary,2,temporary,Latin,,Latin
tenderest,2,tender,Old French,Latin,Old French;Latin;Sanskrit;Greek;English
terribly,2,,,,
terrified,2,,,,
thenceforth,2,,,,
thinking,2,thin,Old English,German,Old English;German;Dutch
third,2,third,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Dutch;Old Norse;Sanskrit;Greek;Latin;Italian;Spanish;French;Slavonic;Old Irish;Welsh
thirsted,2,thirst,Old English,Old Saxon,Old English;Old Saxon;Dutch;German
thomas,2,thomas,Greek,Arabic,Greek;Arabic;English;Latin
thrill,2,,,,
throwing,2,,,,
thrush,2,thrush,Old English,Germanic,Old English;Germanic;Old Norse;German;Latin;Irish;Welsh;Slavonic;Russian
thrust,2,,,,
tide,2,tide,Old English,,Old English
tidings,2,tidings,Old English,Old Norse,Old English;Old Norse;Dutch;German
till,2,till,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;German
tinged,2,tinge,Latin,,Latin
tingling,2,,,,
today,2,today,Old English,Germanic,Old English;Germanic;Dutch;German;Latin
top,2,top,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Dutch;German
tormenting,2,torment,Old French,Latin,Old French;Latin
torpor,2,torpor,Latin,Slavonic,Latin;Slavonic;Greek;Old English
torrent,2,torrent,French,Latin,French;Latin
torrents,2,torrent,French,Latin,French;Latin
touching,2,,,,
traces,2,trace,Old French,,Old French
trade,2,trade,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old English
trait,2,trait,French,Latin,French;Latin;English
trample,2,,,,
travellers,2,,,,
traverse,2,traverse,Old French,,Old French
treachery,2,treachery,Old French,,Old French
tread,2,,,,
treasure,2,treasure,Old French,Latin,Old French;Latin;Spanish;Italian;Greek;Old English
tribute,2,tribute,Old French,Latin,Old French;Latin
trifling,2,,,,
triumphed,2,triumph,Old French,Latin,Old French;Latin
turkey,2,turkey,English,Turkish,English;Turkish;French
turkish,2,turkish,Turkish,,Turkish
turnkeys,2,,,,
twice,2,twice,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon
type,2,,,,
ugliness,2,,,,
ultimately,2,ultimate,Latin,,Latin
unchecked,2,,,,
unconscious,2,unconscious,German,,German
uncontrollable,2,,,,
undiscovered,2,,,,
uneasiness,2,,,,
unexpected,2,,,,
unexplored,2,,,,
unfair,2,unfair,Old English,Old Norse,Old English;Old Norse
unfavourable,2,,,,
unfinished,2,,,,
unfit,2,,,,
unfolded,2,unfold,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
unfolding,2,unfold,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
unfulfilled,2,,,,
unguarded,2,,,,
unjust,2,,,,
unjustly,2,,,,
unperceived,2,,,,
unprejudiced,2,,,,
unprotected,2,,,,
unrestrained,2,,,,
unsatisfied,2,,,,
unspeakable,2,,,,
untimely,2,untimely,Old English,,Old English
unwholesome,2,unwholesome,German,Old Norse,German;Old Norse
unworthy,2,unworthy,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old Norse;Old English
upright,2,upright,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
usefulness,2,,,,
usually,2,,,,
utensils,2,utensil,Old French,Latin,Old French;Latin
uttering,2,utter,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old English
vacancy,2,vacancy,Latin,,Latin
varied,2,,,,
vent,2,vent,Old French,English,Old French;English;Latin
verdant,2,verdant,Old French,Latin,Old French;Latin
verdure,2,verdure,Old French,Latin,Old French;Latin;Spanish;Italian;Old Norse;Old English
vices,2,vice,Old French,Latin,Old French;Latin;Italian;American English;English
vigour,2,vigour,English,,English
villa,2,villa,Italian,Latin,Italian;Latin;Sanskrit;Greek;Slavonic
villain,2,villain,Old French,Latin,Old French;Latin
vintage,2,vintage,Old French,Latin,Old French;Latin
visage,2,visage,Old French,Latin,Old French;Latin
void,2,,,,
volumes,2,volume,Old French,Latin,Old French;Latin;English
voluntary,2,voluntary,Latin,,Latin
vowed,2,vow,Old French,Latin,Old French;Latin;Sanskrit;Greek
waiting,2,wait,Old French,German,Old French;German
walks,2,,,,
wanderer,2,wander,Old English,Germanic,Old English;Germanic;Old Frisian;German;Middle Dutch;Dutch;French
wantonly,2,,,,
war,2,war,Old English,Old French,Old English;Old French;Germanic;Old Saxon;German;Spanish;Italian;Latin
warmer,2,warm,Old English,,Old English
warmest,2,warm,Old English,,Old English
watery,2,watery,Old English,,Old English
waved,2,wave,Old English,Germanic,Old English;Germanic;Old Norse;German
weakened,2,,,,
welfare,2,welfare,Old English,Old Norse,Old English;Old Norse
wert,2,,,,
west,2,west,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Greek;Latin;French;Spanish
westmorland,2,,,,
whatever,2,,,,
wherever,2,,,,
whirlwinds,2,whirlwind,Old Norse,,Old Norse
whisper,2,,,,
wicked,2,wicked,Old English,,Old English
widow,2,widow,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh;Persian;Greek
win,2,win,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
windsor,2,windsor,Old English,,Old English
wishing,2,wish,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
withdrew,2,,,,
withstand,2,withstand,Old English,Latin,Old English;Latin;Old Norse;Old Frisian;German
woeful,2,,,,
woes,2,woe,Old English,Latin,Old English;Latin;Greek;German;Old Irish;Welsh
working,2,,,,
wrecked,2,,,,
writers,2,writer,Old English,,Old English
writhed,2,writhe,Old English,Germanic,Old English;Germanic;German;Old Norse
—,2,,,,
11th,1,,,,
12th,1,,,,
13th,1,,,,
18,1,,,,
19,1,,,,
27th,1,,,,
31st,1,,,,
5th,1,,,,
9th,1,,,,
abhorrent,1,abhorrent,Latin,,Latin
aboard,1,aboard,Old French,Germanic,Old French;Germanic;English
abortion,1,abortion,Latin,English,Latin;English;Greek
abortive,1,abortive,Latin,,Latin
abrupt,1,abrupt,Latin,,Latin
absolute,1,absolute,Old French,Latin,Old French;Latin
absolution,1,absolution,Old French,Latin,Old French;Latin
absorbing,1,absorb,Old French,Latin,Old French;Latin;Greek
abstained,1,abstain,Old French,Latin,Old French;Latin
abstruse,1,abstruse,French,Latin,French;Latin
abyss,1,abyss,Old French,Latin,Old French;Latin;Greek
acceded,1,accede,Latin,,Latin
acceptance,1,acceptance,French,,French
accidentally,1,,,,
accomplishment,1,accomplishment,Old French,,Old French
accomplishments,1,accomplishment,Old French,,Old French
accounted,1,account,Old French,,Old French
accurate,1,accurate,Latin,,Latin
accusation,1,accusation,Old French,Latin,Old French;Latin
accuses,1,accuse,Old French,Latin,Old French;Latin
achieve,1,achieve,Old French,Latin,Old French;Latin
achieved,1,achieve,Old French,Latin,Old French;Latin
achievements,1,achievement,Old French,,Old French
aching,1,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
acknowledged,1,acknowledge,Old English,,Old English
acme,1,acme,Greek,,Greek
acquaintance,1,acquaintance,Old French,,Old French
acquaintances,1,acquaintance,Old French,,Old French
acquiesced,1,acquiesce,French,Latin,French;Latin
acquiring,1,acquire,Old French,Latin,Old French;Latin
acquisition,1,acquisition,Old French,Latin,Old French;Latin
acquit,1,acquit,Old French,,Old French
acquittal,1,,,,
acting,1,,,,
actor,1,actor,Latin,,Latin
acts,1,,,,
actuated,1,actuate,Latin,,Latin
act—i,1,,,,
acuteness,1,,,,
adam's,1,adam's,Latin,,Latin
adapt,1,adapt,French,Latin,French;Latin
adjacent,1,adjacent,Latin,,Latin
adjuration,1,adjuration,Latin,,Latin
admission,1,admission,Latin,,Latin
admit,1,admit,Latin,,Latin
admittance,1,admittance,English,Latin,English;Latin;French
adopted,1,adopt,French,Latin,French;Latin;English
adoration,1,adoration,French,Latin,French;Latin
adorned,1,adorn,Old French,Latin,Old French;Latin;English
adorns,1,adorn,Old French,Latin,Old French;Latin;English
adrift,1,,,,
advancement,1,advancement,Old French,,Old French
adventure,1,,,,
adventurer,1,,,,
advise,1,advise,Old French,,Old French
advocate,1,advocate,Old French,Latin,Old French;Latin;English
affability,1,affability,Old French,,Old French
affair,1,affair,Old French,Latin,Old French;Latin;English
affectation,1,affectation,French,Latin,French;Latin
affectionately,1,,,,
affirm,1,affirm,Old French,Latin,Old French;Latin;English
afflicted,1,,,,
affluence,1,affluence,Old French,Latin,Old French;Latin
affords,1,afford,Old English,Latin,Old English;Latin
afraid,1,afraid,Old French,English,Old French;English
africa,1,africa,Latin,Arabic,Latin;Arabic;English
agents,1,,,,
aggravation,1,aggravation,French,Latin,French;Latin
agile,1,agile,French,Latin,French;Latin
agonized,1,agonize,French,Latin,French;Latin;Greek
agree,1,agree,Old French,Latin,Old French;Latin
aiguilles,1,,,,
aimed,1,aim,Old French,Latin,Old French;Latin
alarming,1,alar,Latin,Spanish,Latin;Spanish;French
albatross,1,albatross,Spanish,Arabic,Spanish;Arabic;Greek;Latin;English
alighting,1,alight,Old English,,Old English
alleged,1,,,,
alleviate,1,alleviate,French,Latin,French;Latin
alleviated,1,alleviate,French,Latin,French;Latin
allied,1,,,,
allotted,1,allot,Old French,Germanic,Old French;Germanic;German;Old English
allowing,1,allow,English,Old French,English;Old French;Latin
alloy,1,alloy,Old French,,Old French
alluded,1,allude,French,Latin,French;Latin
allurements,1,,,,
alluring,1,,,,
almighty,1,almighty,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Latin
alterations,1,alteration,Old French,Latin,Old French;Latin
alternate,1,,,,
altogether,1,,,,
amassed,1,,,,
amazed,1,,,,
amazing,1,,,,
ameliorate,1,ameliorate,French,English,French;English
amend,1,amend,Old French,Latin,Old French;Latin;Sanskrit;Old Irish;Welsh
american,1,,,,
amid,1,amid,Old English,Latin,Old English;Latin;Greek
amongst,1,amongst,English,,English
amphitheatre,1,amphitheatre,English,,English
amused,1,amuse,French,,French
amusements,1,amusement,French,,French
analysing,1,analyse,English,,English
analysis,1,analysis,Latin,Greek,Latin;Greek;French
anatomize,1,anatomize,Latin,French,Latin;French;Greek
anatomy,1,anatomy,Old French,Latin,Old French;Latin;Greek
ancestors,1,ancestor,Old French,Latin,Old French;Latin
anchor,1,anchor,Old English,Latin,Old English;Latin;Greek;Germanic
andes,1,,,,
andrew,1,andrew,Old French,Latin,Old French;Latin;Greek;English
angelica—she,1,,,,
angrily,1,,,,
animating,1,animate,Latin,,Latin
announced,1,announce,Old French,Latin,Old French;Latin
annoyed,1,,,,
annoying,1,anno,Latin,,Latin
anon,1,anon,Old English,,Old English
answers,1,answer,Old English,,Old English
antelope,1,antelope,Old French,Latin,Old French;Latin;Greek
anticipated,1,anticipate,Latin,,Latin
anticipation,1,anticipation,Latin,,Latin
anticipations,1,anticipation,Latin,,Latin
antipathy,1,antipathy,Latin,Greek,Latin;Greek
antique,1,,,,
antiquity,1,antiquity,Old French,Latin,Old French;Latin
apartments,1,apartment,French,Italian,French;Italian;Latin
apathy,1,apathy,French,Latin,French;Latin;Greek
apothecary,1,apothecary,Old French,Latin,Old French;Latin;Greek;Spanish;Sanskrit
appeal,1,appeal,Old French,,Old French
appeals,1,appeal,Old French,,Old French
appearing,1,appear,Old French,Latin,Old French;Latin
appeased,1,appease,Old French,Latin,Old French;Latin
apple,1,apple,French,,French
appointment,1,appointment,French,,French
appreciate,1,appreciate,Latin,,Latin
apprehended,1,apprehend,Old French,Latin,Old French;Latin;English
apprehending,1,apprehend,Old French,Latin,Old French;Latin;English
appropriated,1,appropriate,Latin,,Latin
approved,1,approve,Old French,Latin,Old French;Latin
apt,1,apt,Old French,Latin,Old French;Latin;Sanskrit
arab,1,arab,Old French,Latin,Old French;Latin;Greek;Arabic
arbiters,1,arbiter,Old French,Latin,Old French;Latin;English
arch-enemy,1,,,,
arch-fiend,1,,,,
arduous,1,arduous,Latin,English,Latin;English
argue,1,argue,Old French,Latin,Old French;Latin
aright,1,aright,Old English,,Old English
ariosto,1,,,,
arisen,1,,,,
arising,1,,,,
armada,1,armada,Spanish,Latin,Spanish;Latin
armed,1,,,,
aroused,1,,,,
arrangements,1,arrangement,French,,French
arrest,1,arrest,Old French,,Old French
arrested,1,,,,
arrives,1,arrive,Old French,Latin,Old French;Latin
arriving,1,arrive,Old French,Latin,Old French;Latin
arrow,1,arrow,Old English,Old Norse,Old English;Old Norse;Germanic;Latin
arrowy,1,,,,
arteries,1,artery,Old French,Latin,Old French;Latin;Greek;English
artery,1,artery,Old French,Latin,Old French;Latin;Greek;English
article,1,article,Old French,Latin,Old French;Latin
articles,1,article,Old French,Latin,Old French;Latin
artifice,1,artifice,French,Latin,French;Latin
artist,1,artist,French,Italian,French;Italian;Latin
arveiron,1,,,,
ascertain,1,ascertain,Old French,,Old French
ascertaining,1,ascertain,Old French,,Old French
ashamed,1,ashamed,Old English,,Old English
asiatics,1,asiatic,Latin,Greek,Latin;Greek
asks,1,ask,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Slavonic
aspirations,1,,,,
aspire,1,aspire,Old French,Latin,Old French;Latin
aspired,1,aspire,Old French,Latin,Old French;Latin
aspires,1,aspire,Old French,Latin,Old French;Latin
assailed,1,assail,Old French,Latin,Old French;Latin
assassinated,1,assassinate,Latin,,Latin
assemblages,1,assemblage,French,English,French;English
assemblance,1,,,,
assembled,1,assemble,Old French,Latin,Old French;Latin;English
asserted,1,assert,Latin,,Latin
asseverations,1,asseveration,Latin,,Latin
assigned,1,assign,Old French,Latin,Old French;Latin;English
assistants,1,assistant,French,,French
assisting,1,,,,
assizes,1,assize,Latin,Old French,Latin;Old French
associates,1,,,,
association,1,association,Latin,,Latin
assuage,1,assuage,Old French,Latin,Old French;Latin
assume,1,assume,Latin,,Latin
assurance,1,assurance,Old French,,Old French
assurances,1,assurance,Old French,,Old French
assures,1,assure,Old French,Latin,Old French;Latin
astounded,1,astound,English,Latin,English;Latin
astounding,1,astound,English,Latin,English;Latin
atlantic,1,atlantic,Latin,Greek,Latin;Greek
atone,1,atone,Latin,,Latin
atrocious,1,atrocious,Latin,,Latin
attach,1,attach,Latin,Old French,Latin;Old French;Italian;Germanic
attack,1,attack,English,,English
attacks,1,attack,English,,English
attain,1,attain,Old French,Latin,Old French;Latin
attained,1,attain,Old French,Latin,Old French;Latin
attainment,1,attainment,Old French,,Old French
attendance,1,attendance,Old French,,Old French
attends,1,attend,Old French,Latin,Old French;Latin
attest,1,attest,Old French,Latin,Old French;Latin
attract,1,attract,Latin,,Latin
attractions,1,attraction,French,Latin,French;Latin;English
attracts,1,attract,Latin,,Latin
audibly,1,,,,
auditor,1,auditor,Old French,Latin,Old French;Latin
augmenting,1,augment,Old French,Latin,Old French;Latin;Sanskrit;Greek;Old English
auguries,1,augury,Old French,Latin,Old French;Latin
augury,1,augury,Old French,Latin,Old French;Latin
austria,1,austria,Latin,German,Latin;German
austrian,1,,,,
authority,1,authority,Old French,Latin,Old French;Latin;English
availed,1,avail,English,Old French,English;Old French;Latin
avenge,1,avenge,Old French,Latin,Old French;Latin
avenue,1,avenue,Old French,Latin,Old French;Latin
averred,1,aver,Old French,Latin,Old French;Latin
aversion,1,aversion,French,Latin,French;Latin
avidity,1,avidity,Old French,Latin,Old French;Latin
avow,1,avow,Old French,Latin,Old French;Latin
avowal,1,,,,
avowed,1,avow,Old French,Latin,Old French;Latin
awaiting,1,await,Old French,,Old French
awaking,1,awake,Old English,,Old English
award,1,award,Old French,,Old French
aware,1,aware,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
babe,1,babe,Russian,,Russian
babes,1,babe,Russian,,Russian
backs,1,back,English,,English
bad,1,bad,Old English,American English,Old English;American English;Greek;Russian;Slavonic;German
balancing,1,balance,Old French,Latin,Old French;Latin;English
ball,1,ball,Old English,Old Norse,Old English;Old Norse;Germanic;German
ballots,1,ballot,Italian,,Italian
balminess,1,,,,
balmy,1,,,,
banker,1,banker,French,,French
ban—as,1,,,,
barbarously,1,barbarous,Latin,Greek,Latin;Greek
bared,1,bare,Old English,,Old English
barks,1,bark,Old English,Germanic,Old English;Germanic;Old Norse
barricade,1,barricade,Spanish,,Spanish
barriers,1,barrier,Old French,,Old French
basest,1,,,,
bat,1,bat,Old English,Irish,Old English;Irish;Old French;Latin
bathed,1,bathe,Old English,,Old English
baths,1,bath,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German
bauble,1,bauble,Old French,Latin,Old French;Latin
beam,1,beam,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
beasts,1,beast,Old French,Latin,Old French;Latin;Old English
bed-chamber,1,,,,
bedewed,1,,,,
bedim,1,,,,
bedroom,1,,,,
beds,1,bed,Old English,,Old English
bedside,1,,,,
befall,1,befall,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;German
beggars,1,,,,
begged,1,beg,Old English,Germanic,Old English;Germanic;Old French;Latin
begins,1,begin,Old English,Germanic,Old English;Germanic;German;Old Frisian;Middle Dutch;Dutch
behalf,1,behalf,Old English,,Old English
belong,1,belong,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
belongs,1,belong,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
bending,1,ben,Old Irish,,Old Irish
benefactor—,1,,,,
beneficence,1,beneficence,Latin,,Latin
benefits,1,,,,
benevolently,1,benevolent,French,Latin,French;Latin
benumbed,1,,,,
bernard,1,bernard,German,,German
besieged,1,,,,
besought,1,besought,English,,English
bespoke,1,,,,
betook,1,,,,
better—their,1,,,,
be—a,1,,,,
be—do,1,,,,
bidding,1,bid,Old English,Germanic,Old English;Germanic;German;Old Saxon;Old Frisian;Old Norse
bids,1,bid,Old English,Germanic,Old English;Germanic;German;Old Saxon;Old Frisian;Old Norse
bier,1,bier,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Old French
bill,1,bill,Old English,Germanic,Old English;Germanic;German;Old Norse;Old Saxon;Greek;Slavonic;Old Irish
bind,1,bind,Old English,,Old English
binding,1,,,,
bird,1,bird,Old English,Germanic,Old English;Germanic
biron,1,,,,
blackbird,1,,,,
blackest,1,black,Old English,,Old English
blackness,1,,,,
blamable,1,,,,
blame,1,blame,Old French,,Old French
blameless,1,,,,
blankets,1,,,,
bleakness,1,,,,
blessing—what,1,,,,
blew,1,blew,Old English,,Old English
blindness,1,blindness,Old English,,Old English
bloodless,1,bloodless,Old English,,Old English
bloodshed,1,bloodshed,Old English,,Old English
bloody,1,bloody,Old English,,Old English
blossom,1,blossom,Old English,,Old English
blotted,1,,,,
boarder,1,,,,
boils,1,boil,Old French,Latin,Old French;Latin
bolts,1,bolt,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
bondage,1,bondage,Latin,Old English,Latin;Old English;Old Norse
bone,1,bone,German,English,German;English
bones,1,bones,American English,English,American English;English
book-keeping,1,,,,
bosoms,1,bosom,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
bounty,1,bounty,Old French,Latin,Old French;Latin
bourne,1,,,,
bowing,1,bo,Sanskrit,,Sanskrit
boy's,1,,,,
braces,1,brace,Old French,,Old French
braided,1,braid,Old English,Old Norse,Old English;Old Norse
brain,1,brain,Old English,Germanic,Old English;Germanic;German;Old Frisian;Dutch;Greek
brake,1,,,,
brambles,1,bramble,Old English,Germanic,Old English;Germanic
brand,1,,,,
brandy,1,brandy,Dutch,German,Dutch;German
brawling,1,,,,
breakers,1,,,,
bred,1,,,,
brethren,1,,,,
bridal,1,bridal,Old English,,Old English
bride,1,bride,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Latin;Old French
brides,1,bride,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Latin;Old French
bridge,1,bridge,Old English,,Old English
brightest,1,bright,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Welsh
brightly,1,bright,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Welsh
brilliant,1,brilliant,French,Italian,French;Italian;Latin
bringing,1,bring,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin
brooding,1,,,,
brother-in-law,1,brother-in-law,Arabic,,Arabic
brotherly,1,brotherly,Old English,,Old English
