word,word count,root word,root language,second language,ranked languages
whether,41,whether,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Greek;Latin;Slavonic
whom,41,whom,Old English,Germanic,Old English;Germanic
executive,40,executive,French,Latin,French;Latin;American English;English
left,40,,,,
either,39,either,Old English,Dutch,Old English;Dutch;German
freedom,39,freedom,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
persons,39,person,Old French,Latin,Old French;Latin;Greek
cases,38,case,American English,English,American English;English
earth,38,earth,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Irish
else,38,else,Old English,Germanic,Old English;Germanic;German;Greek;Latin
find,38,,,,
governments,38,government,Old French,English,Old French;English
little,38,little,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
act,37,act,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old Norse;Irish
trust,37,trust,Old Norse,,Old Norse
amongst,36,amongst,English,,English
born,36,born,Old English,,Old English
new,36,new,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Slavonic;Russian;Latin;Old Irish;Welsh
see,36,see,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Old Norse;Greek;Latin
thereby,35,thereby,Old English,Old Frisian,Old English;Old Frisian;German;Dutch
obedience,34,obedience,Old French,Latin,Old French;Latin
say,34,say,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Old Irish;American English
family,33,family,Latin,Old English,Latin;Old English;Old Norse;German
wherein,33,wherein,Dutch,German,Dutch;German
case,32,case,American English,English,American English;English
country,32,country,Old French,Latin,Old French;Latin;Old English;American English
prerogative,32,prerogative,Latin,Old French,Latin;Old French
care,31,care,Old English,Germanic,Old English;Germanic;German;Old Saxon
ends,31,end,Old English,Germanic,Old English;Germanic;Old Frisian;Old Dutch;Old Norse;German
possessions,31,possession,Old French,Latin,Old French;Latin
private,31,private,Latin,,Latin
distinct,30,distinct,Old French,Latin,Old French;Latin
just,30,just,Old French,,Old French
plain,30,plain,Old French,Latin,Old French;Latin;Dutch;English
subjects,30,subject,Latin,,Latin
whole,30,whole,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic
again,29,again,Old English,Old Norse,Old English;Old Norse;Old Frisian;German
did,29,did,Old English,Germanic,Old English;Germanic
gives,29,give,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
many,29,many,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Slavonic;Old Irish;Welsh
most,29,most,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
peace,29,peace,Old French,Latin,Old French;Latin;Spanish;Italian;Old English;Greek
possession,29,possession,Old French,Latin,Old French;Latin
since,29,since,Old English,,Old English
son,29,son,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic;Russian;Polish;Old Irish
subjection,29,subjection,Old French,Latin,Old French;Latin
whose,29,whose,Old English,,Old English
about,28,about,Old English,American English,Old English;American English
actions,28,action,Old French,Latin,Old French;Latin
gave,28,,,,
let,28,let,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin
naturally,28,,,,
ought,28,ought,Old English,,Old English
place,28,place,French,,French
several,28,several,French,Latin,French;Latin;American English;English
civil,27,civil,Old French,Latin,Old French;Latin;English
come,27,come,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin
conqueror,27,conqueror,Old French,Latin,Old French;Latin
contrary,27,contrary,French,Latin,French;Latin
does,27,does,Old English,,Old English
fit,27,,,,
form,27,form,Old French,Latin,Old French;Latin
injury,27,injury,French,Latin,French;Latin
our,27,our,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Latin
supposed,27,,,,
taken,27,,,,
beginning,26,beginning,Old English,,Old English
certain,26,certain,Old French,Latin,Old French;Latin;Italian;Spanish
compact,26,,,,
even,26,even,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
ever,26,ever,Old English,Germanic,Old English;Germanic
execution,26,execution,Old French,Latin,Old French;Latin;English
making,26,make,Old English,Germanic,Old English;Germanic
original,26,original,Latin,,Latin
paternal,26,paternal,Old French,Latin,Old French;Latin
political,26,political,Latin,Greek,Latin;Greek
punish,26,punish,Old French,Latin,Old French;Latin
said,26,,,,
according,25,,,,
answer,25,answer,Old English,,Old English
lawful,25,lawful,Old Norse,,Old Norse
able,24,able,Old French,Latin,Old French;Latin;English
best,24,best,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;American English
bound,24,,,,
due,24,due,Old French,Latin,Old French;Latin
established,24,establish,Old French,Latin,Old French;Latin
found,24,,,,
itself,24,itself,Old English,,Old English
like,24,like,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Latin;Norse
long,24,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
master,24,master,Old French,Latin,Old French;Latin
true,24,,,,
after,23,after,Old English,Old Norse,Old English;Old Norse;German;Greek
condition,23,,,,
exercise,23,exercise,Old French,Latin,Old French;Latin;English
members,23,member,Latin,English,Latin;English;Old French;Sanskrit;Greek
number,23,number,Old French,,Old French
positive,23,,,,
princes,23,,,,
puts,23,put,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;Old Norse
secure,23,,,,
thought,23,thought,Old English,German,Old English;German
whereby,23,,,,
within,23,within,Old English,,Old English
age,22,age,Old French,Latin,Old French;Latin;Spanish;Italian
bounds,22,,,,
child,22,child,Old English,Germanic,Old English;Germanic;French;Latin
farther,22,farther,English,,English
goods,22,goods,Old English,,Old English
lives,22,live,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Greek;Dutch
need,22,need,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Russian;Polish
parts,22,,,,
perhaps,22,perhaps,English,,English
properties,22,property,Old French,Latin,Old French;Latin;Greek;English
rules,22,rule,Old French,Latin,Old French;Latin
two,22,two,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Slavonic
capable,21,capable,French,Latin,French;Latin;Sanskrit;Greek;Old Irish;Welsh;Old English
comes,21,come,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin
her,21,her,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
here,21,here,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
kind,21,kind,Old English,Germanic,Old English;Germanic;German
politic,21,,,,
remedy,21,remedy,Old French,Latin,Old French;Latin
value,21,value,Old French,Latin,Old French;Latin;German
violence,21,violence,Old French,Latin,Old French;Latin
commonwealths,20,,,,
destroy,20,destroy,Old French,Latin,Old French;Latin;Italian
different,20,different,Old French,Latin,Old French;Latin
harm,20,harm,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German
least,20,least,Old English,Germanic,Old English;Germanic
money,20,money,Old French,Latin,Old French;Latin;American English;English
respect,20,respect,French,Latin,French;Latin
whilst,20,,,,
better,19,better,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;German
command,19,command,Old French,,Old French
conquest,19,conquest,Old French,Latin,Old French;Latin
desire,19,desire,Old French,,Old French
enough,19,enough,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin;Sanskrit
estate,19,estate,Old French,Latin,Old French;Latin;American English;Old English
govern,19,govern,Old French,Latin,Old French;Latin;Spanish;Italian;Greek
governors,19,governor,Old French,Latin,Old French;Latin
human,19,human,Old French,Latin,Old French;Latin;Old English;Germanic;American English
impossible,19,impossible,Old French,Latin,Old French;Latin
less,19,less,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
magistrate,19,magistrate,Old French,Latin,Old French;Latin
mother,19,,,,
now,19,now,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;Old Frisian;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
obligation,19,obligation,Old French,Latin,Old French;Latin
placed,19,place,French,,French
settled,19,,,,
shew,19,,,,
support,19,,,,
apt,18,apt,Old French,Latin,Old French;Latin;Sanskrit
creatures,18,creature,Old French,Latin,Old French;Latin
equal,18,,,,
greater,18,greater,Old English,,Old English
indeed,18,indeed,Old English,American English,Old English;American English
majority,18,majority,French,Latin,French;Latin
means,18,means,French,German,French;German
monarchy,18,monarchy,Old French,Latin,Old French;Latin;Greek
safety,18,safety,Old French,Latin,Old French;Latin
share,18,share,Old English,Germanic,Old English;Germanic;German;Old Norse
single,18,,,,
superior,18,superior,Latin,,Latin
unjust,18,,,,
unless,18,,,,
want,18,want,Old Norse,Germanic,Old Norse;Germanic
whatsoever,18,,,,
whenever,18,,,,
design,17,design,French,Italian,French;Italian;Latin
greatest,17,,,,
hand,17,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
history,17,history,Old French,Latin,Old French;Latin;Greek;English
ill,17,ill,Old Norse,,Old Norse
industry,17,industry,Old French,Latin,Old French;Latin
member,17,member,Latin,English,Latin;English;Old French;Sanskrit;Greek
often,17,often,English,,English
pleases,17,please,Old French,Latin,Old French;Latin;Spanish;Italian;English;German;Polish
preserve,17,,,,
received,17,,,,
rulers,17,,,,
submit,17,submit,Latin,,Latin
wife,17,wife,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
agreement,16,agreement,Old French,,Old French
alone,16,alone,Old English,German,Old English;German;Dutch
commonly,16,,,,
death,16,death,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
happen,16,happen,Old English,,Old English
honour,16,honour,English,,English
however,16,,,,
i.e,16,,,,
know,16,know,Old English,Germanic,Old English;Germanic;German;Slavonic;Russian;Latin;Greek;Sanskrit;French
neither,16,neither,Old English,,Old English
present,16,present,Old French,Latin,Old French;Latin
provide,16,provide,Latin,Old French,Latin;Old French
security,16,security,Latin,,Latin
side,16,side,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
viz,16,,,,
whatever,16,,,,
why,16,why,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Greek
during,15,during,Old French,Latin,Old French;Latin;English
evident,15,evident,Old French,Latin,Old French;Latin
general,15,general,Latin,American English,Latin;American English;English
justice,15,justice,Old French,Latin,Old French;Latin;Old English
liberties,15,liberty,Old French,Latin,Old French;Latin
lies,15,,,,
look,15,look,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
mutual,15,,,,
off,15,off,Old English,,Old English
once,15,once,Old English,German,Old English;German
otherwise,15,otherwise,Old English,,Old English
require,15,require,Old French,Latin,Old French;Latin
secondly,15,,,,
supposing,15,suppose,Old French,Latin,Old French;Latin
tho,15,,,,
worth,15,worth,Old English,,Old English
allowed,14,,,,
benefit,14,,,,
business,14,business,Old English,American English,Old English;American English
change,14,change,Old French,,Old French
continue,14,continue,Old French,Latin,Old French;Latin
declared,14,declare,Old French,Latin,Old French;Latin
difference,14,difference,Old French,Latin,Old French;Latin
dissolved,14,dissolve,Latin,,Latin
doing,14,,,,
doth,14,,,,
doubt,14,doubt,Old French,,Old French
duty,14,duty,Old French,Latin,Old French;Latin
fathers,14,,,,
few,14,few,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Latin;Greek;Sanskrit;Slavonic
fundamental,14,fundamental,Latin,,Latin
heaven,14,heaven,Old English,Germanic,Old English;Germanic;German;Old Norse;Old Frisian;Dutch
inferior,14,,,,
interest,14,interest,French,Latin,French;Latin;German;English
judges,14,judge,Latin,,Latin
lay,14,lay,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
occasion,14,occasion,Old French,Latin,Old French;Latin
old,14,old,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Old Irish;French
particular,14,particular,Old French,Latin,Old French;Latin
properly,14,proper,Old French,Latin,Old French;Latin
societies,14,society,Old French,Latin,Old French;Latin
subordinate,14,,,,
times,14,,,,
unto,14,unto,Old English,,Old English
1,13,,,,
acting,13,,,,
actually,13,,,,
aggressor,13,aggressor,Latin,,Latin
almost,13,almost,Old English,,Old English
begin,13,begin,Old English,Germanic,Old English;Germanic;German;Old Frisian;Middle Dutch;Dutch
brought,13,,,,
cause,13,cause,Old French,Latin,Old French;Latin;English
certainly,13,,,,
consider,13,consider,Old French,Latin,Old French;Latin;English
constitution,13,constitution,Old French,Latin,Old French;Latin
danger,13,danger,Old French,Latin,Old French;Latin;Old English
defence,13,,,,
direct,13,direct,Latin,,Latin
dispose,13,dispose,Old French,Latin,Old French;Latin
effect,13,effect,Old French,Latin,Old French;Latin;Dutch;German
estates,13,estate,Old French,Latin,Old French;Latin;American English;Old English
express,13,,,,
foreign,13,foreign,Old French,Latin,Old French;Latin;English
foundation,13,foundation,Old French,Latin,Old French;Latin;Old English
hence,13,hence,Old English,Germanic,Old English;Germanic;Old Saxon;German
hooker,13,hooker,French,Old English,French;Old English
jurisdiction,13,jurisdiction,Latin,Old French,Latin;Old French
kingdom,13,kingdom,Old English,Old Saxon,Old English;Old Saxon;Middle Dutch;Dutch;Old Norse
kings,13,,,,
leave,13,leave,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Greek;Slavonic;Sanskrit
live,13,live,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Greek;Dutch
living,13,living,Old English,,Old English
name,13,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
order,13,,,,
powers,13,,,,
presently,13,,,,
ruler,13,,,,
tyranny,13,tyranny,Old French,Latin,Old French;Latin;Greek
united,13,,,,
acts,12,,,,
adam,12,adam,Latin,,Latin
assistance,12,assistance,French,,French
bring,12,bring,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin
ceases,12,cease,Old French,,Old French
conquered,12,conquer,Old French,Latin,Old French;Latin
controversies,12,controversy,Old French,Latin,Old French;Latin
defend,12,defend,Old French,Latin,Old French;Latin;Old English
determine,12,determine,Old French,Latin,Old French;Latin
easy,12,easy,Old French,Old English,Old French;Old English;Germanic;German
eccl,12,,,,
employ,12,employ,French,,French
equally,12,,,,
exposed,12,expose,French,,French
families,12,family,Latin,Old English,Latin;Old English;Old Norse;German
forfeit,12,forfeit,Old French,,Old French
forms,12,form,Old French,Latin,Old French;Latin
got,12,,,,
inhabitants,12,inhabitant,French,Latin,French;Latin
joined,12,join,Old French,Latin,Old French;Latin;English
measures,12,measure,Old French,Latin,Old French;Latin;Old English;American English
minority,12,minority,French,Latin,French;Latin
mischief,12,mischief,Old French,Latin,Old French;Latin;English
necessarily,12,,,,
perfect,12,,,,
perpetual,12,perpetual,Old French,,Old French
please,12,please,Old French,Latin,Old French;Latin;Spanish;Italian;English;German;Polish
pleasure,12,,,,
pol,12,pol,American English,English,American English;English
question,12,question,Old French,Latin,Old French;Latin
resist,12,resist,Old French,Latin,Old French;Latin
restraint,12,restraint,Old French,,Old French
scarce,12,scarce,Old French,Latin,Old French;Latin
seldom,12,seldom,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
sometimes,12,,,,
standing,12,,,,
subdued,12,,,,
sword,12,sword,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
used,12,,,,
whoever,12,whoever,Old English,,Old English
allows,11,allow,English,Old French,English;Old French;Latin
already,11,already,German,,German
am,11,am,Old English,Old Norse,Old English;Old Norse;Slavonic;Greek;Latin;Sanskrit;German;Germanic
america,11,america,Latin,Germanic,Latin;Germanic;Old English;Italian;German
annexed,11,annex,French,,French
appointed,11,,,,
c,11,,,,
called,11,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
chosen,11,,,,
committed,11,,,,
conditions,11,,,,
